doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,5,Head Movements,24,< 0.001,,1,η²,0.78,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,5,Head Movements,24,< 0.001,,2,η²,0.98,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,5,Head Movements,24,< 0.001,,3,η²,0.05,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,6,VR Sickness,24,> 0.05,,1,η²,0.01,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,6,VR Sickness,24,> 0.05,,2,η²,0.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,7,Realism,24,"0.015 (setups), < 0.001 (controls)",,1,η²,0.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,7,Realism,24,"0.015 (setups), < 0.001 (controls)",,2,η²,0.32,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,7,Realism,24,"0.015 (setups), < 0.001 (controls)",,3,η²,0.15,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,8,Safety,24,< 0.001,,1,η²,0.62,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,8,Safety,24,< 0.001,,2,η²,0.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3581050,virtual reality;human-centered computing;user studies;empirical studies in hci,8,Safety,24,< 0.001,,3,η²,0.29,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,1,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,,1,η²,0.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,1,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,Technique,1,η²,0.88,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,2,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,,1,η²,0.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,2,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,Technique,1,η²,0.81,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,3,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,,1,η²,0.49,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,3,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,Technique,1,η²,0.49,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,4,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,,1,η²,0.73,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,4,One-way within-subject ANOVA with Greenhouse-Geisser correction,13,< .01,Technique,1,η²,0.73,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,5,Friedman test,13,< .01,,1,η²,0.63,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,5,Friedman test,13,< .01,Mental Demand,1,η²,0.63,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,6,Friedman test,13,< .01,,1,η²,0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,6,Friedman test,13,< .01,Physical Demand,1,η²,0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,7,Friedman test,13,< .01,,1,η²,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,7,Friedman test,13,< .01,Temporal Demand,1,η²,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,8,Friedman test,13,< .01,,1,η²,0.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,8,Friedman test,13,< .01,Effort,1,η²,0.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,9,Friedman test,13,0.043,,1,η²,0.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,9,Friedman test,13,0.043,Frustration,1,η²,0.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,10,Friedman test,13,< .01,,1,η²,0.74,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,10,Friedman test,13,< .01,Ownership,1,η²,0.74,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,11,Friedman test,13,< .01,,1,η²,0.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,11,Friedman test,13,< .01,Agency,1,η²,0.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,12,Friedman test,13,< .01,,1,η²,0.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,12,Friedman test,13,< .01,Location,1,η²,0.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,13,Friedman test,13,< .01,,1,η²,0.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,13,Friedman test,13,< .01,General Presence,1,η²,0.37,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,14,Friedman test,13,< .01,,1,η²,0.30,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,14,Friedman test,13,< .01,Experienced Realism,1,η²,0.30,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3544548.3580736,virtual reality;human-centered computing,15,Dependent t-test,13,0.007,,1,Cohen's d,0.90,-0.38,-1.92,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,15,Dependent t-test,13,0.007,Ownership,1,Cohen's d,0.90,-0.38,-1.92,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,16,Dependent t-test,13,0.003,,1,Cohen's d,1.03,-0.41,-1.55,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,16,Dependent t-test,13,0.003,Agency,1,Cohen's d,1.03,-0.41,-1.55,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,17,Dependent t-test,13,0.0008,,1,Cohen's d,1.23,-0.52,-1.53,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,17,Dependent t-test,13,0.0008,Location,1,Cohen's d,1.23,-0.52,-1.53,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,18,Paired t-test,13,0.25,,1,Cohen's d,0.34,0.3,-0.9,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,18,Paired t-test,13,0.25,Presence,1,Cohen's d,0.34,0.3,-0.9,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,19,Paired t-test,13,0.62,,1,Cohen's d,0.14,0.5,-0.7,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,19,Paired t-test,13,0.62,Enjoyment,1,Cohen's d,0.14,0.5,-0.7,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,20,Dependent t-test,13,0.0003,,1,Cohen's d,1.39,-2.5,-6.5,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,20,Dependent t-test,13,0.0003,Collisions,1,Cohen's d,1.39,-2.5,-6.5,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,21,Dependent t-test,13,0.01,,1,Cohen's d,0.82,2.0,0.3,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,21,Dependent t-test,13,0.01,Perceived Safety,1,Cohen's d,0.82,2.0,0.3,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,22,Dependent t-test,13,< .001,,1,Cohen's d,2.05,-2.2,-4.0,95%
10.1145/3544548.3580736,virtual reality;human-centered computing,22,Dependent t-test,13,< .001,Feeling of Worry,1,Cohen's d,2.05,-2.2,-4.0,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,1,OR,2.860,5.468,1.496,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,2,OR,0.242,0.742,0.079,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,3,OR,2.465,5.865,1.036,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,4,OR,2.852,6.123,1.328,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,5,OR,10.090,41.347,2.462,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,6,OR,4.868,15.165,1.562,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,7,OR,0.006,0.033,0.001,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,8,OR,0.004,0.026,0.001,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,9,OR,2.338,8.697,0.628,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,10,OR,1.715,4.195,0.701,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,11,OR,2.198,8.012,0.603,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,< .001,,12,OR,0.397,1.082,0.146,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.205,Location top left,1,OR,2.338,8.697,0.628,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.237,Location top,1,OR,1.715,4.195,0.701,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.001,Location top right,1,OR,2.860,5.468,1.496,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.013,Location content,1,OR,0.242,0.742,0.079,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.041,Location right,1,OR,2.465,5.865,1.036,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.233,Location bottom left,1,OR,2.198,8.012,0.603,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.007,Type button,1,OR,2.852,6.123,1.328,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.001,Type banner,1,OR,10.090,41.347,2.462,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.006,Labelled,1,OR,4.868,15.165,1.562,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.071,Visible yes,1,OR,0.397,1.082,0.146,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.000,Visible covered,1,OR,0.006,0.033,0.001,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,1,Logistic Regression - Button Discoverability,721,0.000,Visible no,1,OR,0.004,0.026,0.001,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,1,OR,0.414,0.893,0.192,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,2,OR,9.161,14.702,5.709,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,3,OR,0.222,0.457,0.108,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,4,OR,0.026,0.181,0.004,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,5,OR,1.623,3.290,0.801,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,6,OR,1.278,2.123,0.769,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,7,OR,0.254,1.141,0.057,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,8,OR,0.384,1.384,0.107,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,9,OR,1.585,5.114,0.492,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,10,OR,0.299,2.349,0.038,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,11,OR,1.432,3.418,0.600,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,< .001,,12,OR,0.486,1.252,0.189,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.024,Size small,1,OR,0.414,0.893,0.192,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.179,Location top,1,OR,1.623,3.290,0.801,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.344,Location top right,1,OR,1.278,2.123,0.769,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.074,Location left,1,OR,0.254,1.141,0.057,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.143,Location content,1,OR,0.384,1.384,0.107,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.441,Location bottom left,1,OR,1.585,5.114,0.492,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.251,Location menu,1,OR,0.299,2.349,0.038,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.000,Type text,1,OR,0.222,0.457,0.108,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.000,Stay on scroll,1,OR,9.161,14.702,5.709,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.418,Labelled,1,OR,1.432,3.418,0.600,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.135,Visible yes,1,OR,0.486,1.252,0.189,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,2,Logistic Regression - Button Distinctness,721,0.000,Visible no,1,OR,0.026,0.181,0.004,95%
10.1145/3544548.3581078,usability in security and privacy;security and privacy;usability testing;human-centered computing,3,Logistic Regression - Time to Find Button,721,< .001,,1,OR,1.614,2.477,1.052,95%
