doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3290605.3300752,user studies;human-centered computing;virtual reality,10,Pearson Correlation,UNKNOWN,0.0001,,1,cor,-0.49,-0.26,-0.67,95%
10.1145/3290605.3300752,user studies;human-centered computing;virtual reality,11,Pearson Correlation,UNKNOWN,3.169e-05,,1,cor,0.53,0.70,0.31,95%
10.1145/3290605.3300752,user studies;human-centered computing;virtual reality,12,Pearson Correlation,UNKNOWN,0.004,,1,cor,-0.21,-0.067,-0.34,95%
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,1,Two-sample t-test,200,0.88,,,,,,,
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,2,Two-sample t-test,200,< 0.01,,,,,,,
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,3,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),32.9,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,3,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),30.8,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,4,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),34.0,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,4,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),21.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,5,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),31.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,5,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),20.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,6,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),34.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,6,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),21.3,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,7,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),29.6,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,7,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),26.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,8,Two-sample t-test,200,0.31,,,,,,,
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,9,Two-sample t-test,200,< 0.01,,,,,,,
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,10,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),30.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,10,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),32.6,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,11,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),34.3,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,11,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),25.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,12,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),30.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,12,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),24.8,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,13,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),36.3,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,13,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),24.5,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,14,Median Task Time Comparison,200,UNKNOWN,,1,Median Task Time (Baseline),33.4,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,14,Median Task Time Comparison,200,UNKNOWN,,2,Median Task Time (BO),27.1,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,15,Median Task Time Comparison,60,UNKNOWN,,1,Median Task Time (Batch 1),30.7,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,15,Median Task Time Comparison,60,UNKNOWN,,2,Median Task Time (Batch 2),24.4,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300482,systems and tools for interaction design;interaction design;human-centered computing,15,Median Task Time Comparison,60,UNKNOWN,,3,Median Task Time (Batch 3),26.2,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,1,Wilcoxon signed-rank test with Bonferroni correction,UNKNOWN,<0.01,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,2,Pearson's correlation,UNKNOWN,<0.01,,1,ρ,-0.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,3,paired t-test with Bonferroni correction,UNKNOWN,<0.01,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,4,Shapiro-Wilk normality test,UNKNOWN,<0.05,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,5,Wilcoxon signed-rank test with Bonferroni correction,UNKNOWN,<0.01,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,,1,Mean (SD),3.4 (0.13),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,Logistic Regression (Global),1,Mean (SD),3.4 (0.13),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,XGboost (Global),1,Mean (SD),5.3 (0.07),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,SVM (Global),1,Mean (SD),36.2 (22.35),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,Logistic Regression (User-Tailored),1,Mean (SD),0.5 (0.01),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,XGboost (User-Tailored),1,Mean (SD),1.0 (0.01),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,6,Training time comparison,UNKNOWN,UNKNOWN,SVM (User-Tailored),1,Mean (SD),2.9 (1.66),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,7,Shapiro-Wilk normality test,UNKNOWN,<0.05,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,,1,Mean (SD),961.43 (0.05),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,Logistic Regression (Global),1,Mean (SD),961.43 (0.05),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,XGboost (Global),1,Mean (SD),969.63 (0.62),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,SVM (Global),1,Mean (SD),1071.13 (83.00),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,Logistic Regression (User-Tailored),1,Mean (SD),821.67 (0.01),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,XGboost (User-Tailored),1,Mean (SD),823.89 (0.08),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,8,Memory usage comparison,UNKNOWN,UNKNOWN,SVM (User-Tailored),1,Mean (SD),837.03 (5.08),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,9,paired t-test with Bonferroni correction,UNKNOWN,<0.01,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,,1,Mean (SD),0.14 (0.04),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,Logistic Regression (Global),1,Mean (SD),0.14 (0.04),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,XGboost (Global),1,Mean (SD),1.51 (0.18),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,SVM (Global),1,Mean (SD),0.64 (0.06),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,Logistic Regression (User-Tailored),1,Mean (SD),0.11 (0.02),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,XGboost (User-Tailored),1,Mean (SD),1.55 (0.18),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,10,Detection time comparison,UNKNOWN,UNKNOWN,SVM (User-Tailored),1,Mean (SD),0.64 (0.06),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,11,paired t-test with Bonferroni correction,UNKNOWN,<0.01,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,,1,Mean (SD),4.3% (0.03),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,Global Model,1,Mean (SD),4.3% (0.03),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,20–30 Commands (User-Tailored),1,Mean (SD),10.1% (0.10),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,30–50 Commands (User-Tailored),1,Mean (SD),8.34% (0.08),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,50–100 Commands (User-Tailored),1,Mean (SD),5.9% (0.06),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,100–500 Commands (User-Tailored),1,Mean (SD),4.3% (0.04),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,"500–1,000 Commands (User-Tailored)",1,Mean (SD),2.3% (0.02),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300828,usability in security and privacy;security and privacy;intrusion/anomaly detection and malware mitigation,12,FAR comparison,UNKNOWN,UNKNOWN,"> 1,000 Commands (User-Tailored)",1,Mean (SD),1.7% (0.02),UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,1,Wilcoxon signed rank test,26,<.01,,1,r,-.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,1,Wilcoxon signed rank test,26,<.01,Arousal,1,r,-.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,1,Wilcoxon signed rank test,26,<.001,Valence,1,r,-.47,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,1,Wilcoxon signed rank test,26,<.05,Dominance,1,r,-.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,2,Dependent t-test,26,<.01,,1,r,.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,2,Dependent t-test,26,<.01,Engagement (GEQ),1,r,.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,3,Wilcoxon signed rank test,26,<.05,,1,r,-.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,3,Wilcoxon signed rank test,26,<.05,Cognitive Involvement (IEQ),1,r,-.31,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,3,Wilcoxon signed rank test,26,<.001,Control (IEQ),1,r,-.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,4,Dependent t-test,26,<.05,,1,r,.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,4,Dependent t-test,26,<.05,Real World Dissociation (IEQ),1,r,.46,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,4,Dependent t-test,26,<.01,Emotional Involvement (IEQ),1,r,.52,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,5,Wilcoxon signed rank test,26,<.001,,1,r,-.55,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,5,Wilcoxon signed rank test,26,<.001,Presence (E2I),1,r,-.55,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,5,Wilcoxon signed rank test,26,<.001,Enjoyment (E2I),1,r,-.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,6,Wilcoxon signed rank test,26,<.01,,1,r,-.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,6,Wilcoxon signed rank test,26,<.01,Effortlessness (INTUI),1,r,-.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,6,Wilcoxon signed rank test,26,<.001,Magical Experience (INTUI),1,r,-.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300644,computer games;applied computing;software and its engineering,7,Wilcoxon signed rank test,26,<.001,,1,r,-.46,UNKNOWN,UNKNOWN,UNKNOWN
