doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type,N_found,test_p_value_found,effectsize_measure_found,effectsize_value_found,CI_upper_found,CI_lower_found,CI_type_found
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,8,ANOVA on Satisfaction,36,< .001,,3.0,F,1.79,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,8,ANOVA on Satisfaction,36,< .01,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,8,ANOVA on Satisfaction,36,< .001,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,8,ANOVA on Satisfaction,36,.14,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,9,ANOVA on Suggestions’ Disruptivity,36,< .001,,1.0,F,2.66,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,9,ANOVA on Suggestions’ Disruptivity,36,< .001,,2.0,F,8.73,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,9,ANOVA on Suggestions’ Disruptivity,36,< .001,,3.0,F,1.25,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,9,ANOVA on Suggestions’ Disruptivity,36,.08,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,9,ANOVA on Suggestions’ Disruptivity,36,< .001,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,9,ANOVA on Suggestions’ Disruptivity,36,.29,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,10,ANOVA on Effort (NASA-TLX),36,< .05,,1.0,F,3.56,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,10,ANOVA on Effort (NASA-TLX),36,< .05,,2.0,F,0.40,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,10,ANOVA on Effort (NASA-TLX),36,< .05,,3.0,F,0.47,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,10,ANOVA on Effort (NASA-TLX),36,< .05,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,10,ANOVA on Effort (NASA-TLX),36,.67,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,10,ANOVA on Effort (NASA-TLX),36,.76,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,11,ANOVA on Frustration Level (NASA-TLX),36,< .001,,1.0,F,8.01,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,11,ANOVA on Frustration Level (NASA-TLX),36,< .001,,2.0,F,0.95,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,11,ANOVA on Frustration Level (NASA-TLX),36,< .001,,3.0,F,0.75,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,11,ANOVA on Frustration Level (NASA-TLX),36,< .001,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,11,ANOVA on Frustration Level (NASA-TLX),36,.39,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,11,ANOVA on Frustration Level (NASA-TLX),36,.56,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,12,ANOVA on Overall Performance (NASA-TLX),36,< .05,,1.0,F,1.88,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,12,ANOVA on Overall Performance (NASA-TLX),36,< .05,,2.0,F,3.05,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,12,ANOVA on Overall Performance (NASA-TLX),36,< .05,,3.0,F,3.49,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,12,ANOVA on Overall Performance (NASA-TLX),36,.16,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,12,ANOVA on Overall Performance (NASA-TLX),36,.05,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,12,ANOVA on Overall Performance (NASA-TLX),36,< .05,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,13,ANOVA on Mental Demand (NASA-TLX),36,.22,,1.0,F,2.80,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,13,ANOVA on Mental Demand (NASA-TLX),36,.22,,2.0,F,1.56,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,13,ANOVA on Mental Demand (NASA-TLX),36,.22,,3.0,F,0.31,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,13,ANOVA on Mental Demand (NASA-TLX),36,.07,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,13,ANOVA on Mental Demand (NASA-TLX),36,.22,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,13,ANOVA on Mental Demand (NASA-TLX),36,.87,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,14,ANOVA on Physical Demand (NASA-TLX),36,< .001,,1.0,F,8.64,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,14,ANOVA on Physical Demand (NASA-TLX),36,< .001,,2.0,F,3.04,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,14,ANOVA on Physical Demand (NASA-TLX),36,< .001,,3.0,F,1.26,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,14,ANOVA on Physical Demand (NASA-TLX),36,< .001,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,14,ANOVA on Physical Demand (NASA-TLX),36,.05,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,14,ANOVA on Physical Demand (NASA-TLX),36,.29,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,15,ANOVA on Temporal Demand (NASA-TLX),36,.07,,1.0,F,2.16,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,15,ANOVA on Temporal Demand (NASA-TLX),36,.07,,2.0,F,2.76,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,15,ANOVA on Temporal Demand (NASA-TLX),36,.07,,3.0,F,0.55,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,15,ANOVA on Temporal Demand (NASA-TLX),36,.12,Device,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,15,ANOVA on Temporal Demand (NASA-TLX),36,.07,Accuracy,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445725,interaction techniques;human-centered computing;text input,15,ANOVA on Temporal Demand (NASA-TLX),36,.70,Device × Accuracy Interaction,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,1.0,Odds Ratio,2.22,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,2.0,Odds Ratio,1.81,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,3.0,Odds Ratio,1.68,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,4.0,Odds Ratio,1.97,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,5.0,Odds Ratio,1.70,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,6.0,Odds Ratio,1.83,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,1,Logistic Regression on 'Read More' Button Clicks,149,.01,,7.0,Odds Ratio,1.63,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,2,Logistic Regression on 'Share' Button Clicks,149,Not significant,,,,,,,,True,False,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,3,Repeated-Measures ANOVA on Curiosity,149,<.0001,,1.0,F-Value,5.84,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,3,Repeated-Measures ANOVA on Curiosity,149,<.0001,,2.0,Interaction Effect F-Value,3.17,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,4,Repeated-Measures ANOVA on Credibility,149,<.0001,,1.0,F-Value,7.47,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,4,Repeated-Measures ANOVA on Credibility,149,<.0001,,2.0,Interaction Effect F-Value,3.75,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,5,Repeated-Measures ANOVA on Perceived Deception,149,<.0001,,1.0,F-Value,6.45,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,5,Repeated-Measures ANOVA on Perceived Deception,149,<.0001,,2.0,Interaction Effect F-Value,9.76,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,6,Repeated-Measures ANOVA on Entertaining,149,.004,,1.0,F-Value,2.99,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,6,Repeated-Measures ANOVA on Entertaining,149,.004,,2.0,Interaction Effect F-Value,3.76,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,7,Logistic Regression on 'Read More' Button Clicks,249,.73,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,8,Logistic Regression on 'Share' Button Clicks,249,.89,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,9,One-Way ANOVA on Credibility,249,.22,,1.0,F-Value,1.37,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,10,One-Way ANOVA on Deceptive,249,.34,,1.0,F-Value,1.14,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,11,One-Way ANOVA on Curiosity Inducing,249,.30,,1.0,F-Value,1.22,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,12,One-Way ANOVA on Entertaining,249,.84,,1.0,F-Value,0.50,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,13,One-Way ANOVA on Perceived Story Credibility,249,.52,,1.0,F-Value,0.88,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,14,One-Way ANOVA on Representativeness,249,.57,,1.0,F-Value,0.83,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,15,One-Way ANOVA on Quality,249,.48,,1.0,F-Value,0.94,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,16,One-Way ANOVA on Liking,249,.33,,1.0,F-Value,1.16,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,17,One-Way ANOVA on Users’ Elaboration of the Story,249,.12,,1.0,F-Value,1.66,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,18,One-Way ANOVA on Likelihood of Sharing the Story,249,.98,,1.0,F-Value,0.24,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445753,empirical studies in interaction design;interaction design;human-centered computing,19,Negative Binomial Regression on Total Engagement (Detector 1),371,.03,,1.0,b,0.55,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
