doi,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type,test_name_correct,ES_correct,ES_name_correct,p_vals_correct,Ns_correct,Cis.correct,fully_correct,added_info,added_undectably_wrong_info,missing,double.reported,format_error,problem_reason,done
10.1145/3544548.3581200,23,mediation analysis,211,not significant,Autonomy,1,standardized beta coefficient,-.01,0.07,-0.11, 95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,23,mediation analysis,211,not significant,Competence,1,standardized beta coefficient,-.03,0.07,-0.11,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,23,mediation analysis,211,significant,Relatedness,1,standardized beta coefficient,.10,0.18,0.04,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,24,mediation analysis,211,,,1,,,,,,,,,,,,,copied factor autonomy,,1,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,24,mediation analysis,211,not significant,Autonomy,1,standardized beta coefficient,-.001,0.02,-0.03, 95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,24,mediation analysis,211,not significant,Competence,1,standardized beta coefficient,-.01,0.02,-0.05,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,24,mediation analysis,211,not significant,Relatedness,1,standardized beta coefficient,.05,0.13,-0.02,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,25,mediation analysis,211,,,1,,,,,,,,,,,,,copied factor autonomy,,1,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,25,mediation analysis,211,not significant,Autonomy,1,standardized beta coefficient,-.002,0.04,-0.06, 95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,25,mediation analysis,211,not significant,Competence,1,standardized beta coefficient,.02,0.09,-0.03,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,25,mediation analysis,211,not significant,Relatedness,1,standardized beta coefficient,-.01,0.03,-0.05,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,26,mediation analysis,211,,,1,,,,,,,,,,,,,copied factor autonomy,,1,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,26,mediation analysis,211,not significant,Autonomy,1,standardized beta coefficient,-.003,0.08,-0.08, 95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,26,mediation analysis,211,not significant,Competence,1,standardized beta coefficient,-.03,0.04,-0.1,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,26,mediation analysis,211,not significant,Relatedness,1,standardized beta coefficient,-.06,0.14,-4,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,27,mediation analysis,211,,,1,,,,,,,,,,,,,copied factor autonomy,,1,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,27,mediation analysis,211,not significant,Autonomy,1,standardized beta coefficient,-.0002,0.03,-0.02, 95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,27,mediation analysis,211,not significant,Competence,1,standardized beta coefficient,-.01,0.02,-0.06,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581200,27,mediation analysis,211,not significant,Relatedness,1,standardized beta coefficient,.03,0.08,-0.01,95% bias-corrected,1,1,0,,1,,1,,,,,,"indirect effect is correct, but not a good name for actual measure",done
10.1145/3544548.3581396,1,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,2,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,3,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,4,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,5,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,6,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,7,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,8,dependent samples test,24,<0.005,,1,,,,,,,,,,,,,,,1,,,"only referenced in test, reported in image (table)",done
10.1145/3544548.3581396,,,,,,,,,,,,,,,,,,,Comparison with Cohen’s Kappa,,,,,,done
10.1145/3411764.3445523,1,Kruskal-Wallis test,218,>.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,2,Mann-Whitney U test,218,<.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,3,Mann-Whitney U test,177,<.001,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,4,Mann-Whitney U test,177,>0.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,5,Mann-Whitney U test,177,<.01,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,6,Mann-Whitney U test,177,<.001,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,7,Mann-Whitney U test,97,<.001,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,8,Mann-Whitney U test,80,<.01,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,9,Mann-Whitney U test,177,>.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,10,Mann-Whitney U test,177,>.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,11,Mann-Whitney U test,177,>.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,12,Mann-Whitney U test,177,>.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,13,Mann-Whitney U test,177,<.001,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,14,Mann-Whitney U test,85,<.001,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,15,Mann-Whitney U test,92,<.001,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,16,Mann-Whitney U test,177,<.05,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,17,Mann-Whitney U test,85,<.01,,1,,,,,,,,,,,,,,,1,,,,
10.1145/3411764.3445523,18,Mann-Whitney U test,92,<.05,,1,,,,,,,,,,,,,,,1,,,,
